Year (BP),Minimum,5th Percentile,Median,95th Percentile,Maximum,Area Mean
4990,-0.777599249946,-0.62399140252,-0.147648874919,0.707100779215,1.3278749254,-0.0706225394903
4980,-1.353451199,-0.755678354899,-0.10911831326,0.652481596205,1.2223385281,-0.0478712303112
4970,-1.51163448758,-1.09319972568,-0.160835859511,0.368915786743,0.530605570475,-0.209514051017
4960,-1.09252861871,-0.78669175042,-0.0884790208605,0.387595155504,0.478257921007,-0.0683716168395
4950,-1.46278025309,-0.973806805081,-0.143760087755,0.184210917155,0.399114820692,-0.191322509623
4940,-1.22772505018,-0.68953280131,-0.0586820814345,0.603054173787,0.995787556966,-0.0289730610537
4930,-1.15285305447,-0.604881871541,-0.0935501098633,0.494114498562,1.12153998481,-0.0791305951016
4920,-0.70070783827,-0.440646286011,-0.0615370856391,0.726458875868,1.18159637451,0.0412447108196
4910,-0.540227593316,-0.41167356703,0.0650758531359,0.859806840685,1.06580607096,0.147809536208
4900,-0.485726081,-0.353236558702,0.0609101189507,1.18371566772,1.43099500868,0.216845799133
4890,-0.600286187066,-0.394928809272,0.0445258246528,1.16267132229,1.33982577854,0.21516971212
4880,-0.555373128255,-0.374445114136,0.13414900038,0.972249416775,1.60911424425,0.215751123059
4870,-0.901423305935,-0.331016727024,0.00533345540365,0.822565722995,1.10787760417,0.122558230345
4860,-0.705719672309,-0.315751800537,0.0576393975152,0.874906751845,1.24752841526,0.171591548595
4850,-0.592581176758,-0.315327106052,0.0547174241808,1.24726112366,1.53055182563,0.20792412713
4840,-0.500857713487,-0.30302921719,0.0598871866862,1.01215473599,1.47052256266,0.174594165175
4830,-0.564038594564,-0.399768998888,0.0103602939182,0.866666107178,1.18403337267,0.107658469572
4820,-0.649713304308,-0.44952609592,-0.0406299167209,0.468964640299,0.867080518934,-0.0102853435189
4810,-0.673485819499,-0.439119110107,-0.110230678982,0.424489703708,0.544678073459,-0.0610106148046
4800,-0.896072387695,-0.550766415066,-0.134106445313,0.612475492689,0.83256632487,-0.0694613035042
4790,-0.717903306749,-0.520402052138,-0.0471486409505,1.09303909302,1.57593519423,0.119741034162
4780,-0.805147637261,-0.567832175361,-0.0321971469455,1.16858563741,1.55007646349,0.155585067978
4770,-1.26582336426,-0.433831041124,0.0757759094238,0.918096016778,1.46960042318,0.157812518951
4760,-1.42557000054,-0.50416408115,-0.0540876600477,0.48876095242,1.03854488797,-0.0378974180649
4750,-0.787047661675,-0.336161439684,-0.00306566026475,0.886413158841,1.55224982368,0.119592918106
4740,-0.697539435493,-0.491169213189,-0.0980445014106,0.775452228122,1.00008154975,0.0125433478194
4730,-0.566431681315,-0.362001724243,-0.055630323622,0.600750325521,1.13358764648,0.0250940139455
4720,-0.928318617079,-0.474171134101,-0.0555475023058,0.471604317559,0.788532511393,-0.0417236044834
4710,-0.604136149089,-0.303698611789,0.0868158128526,1.05779018826,1.36434326172,0.208203766524
4700,-0.673878479004,-0.448199513753,0.112273746067,1.04880349053,1.66202765571,0.20214782124
4690,-0.696628316243,-0.511609870063,0.0210172017415,1.04541044447,1.38925255669,0.133834306619
4680,-0.720612589518,-0.501974605984,-0.00398500230577,0.92641547309,1.22494252523,0.0809256238728
4670,-0.726729668511,-0.484286439684,0.0803718566895,1.01942878723,1.4588619656,0.192831287576
4660,-0.625979444716,-0.431450898912,0.111070844862,0.764325739543,0.994937811957,0.160792119873
4650,-0.761149088542,-0.451965874566,0.0264995998806,0.859994871351,1.19534420437,0.105038882879
4640,-0.73326365153,-0.55794740465,-0.0713369581434,0.591654713949,0.818320888943,-0.0394433325235
4630,-0.859361606174,-0.622026206123,-0.105069139269,0.575441886054,0.91377919515,-0.0551139990611
4620,-0.859485032823,-0.722060640123,-0.0677450391981,0.630335015191,1.21109008789,-0.0360736924748
