"dataResourceUid","images","dcterms:modified","dcterms:language","dcterms:license","rightsHolder","dcterms:accessRights","dcterms:bibliographicCitation","references","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","ownerInstitutionCode","basisOfRecord","informationWithheld","dataGeneralizations","dynamicProperties","occurrenceID","catalogNumber","recordNumber","recordedBy","individualCount","organismQuantity","organismQuantityType","sex","lifeStage","reproductiveCondition","behavior","establishmentMeans","occurrenceStatus","preparations","disposition","associatedMedia","associatedReferences","associatedSequences","associatedTaxa","otherCatalogNumbers","occurrenceRemarks","organismID","organismName","organismScope","associatedOccurrences","associatedOrganisms","previousIdentifications","organismRemarks","materialSampleID","eventID","parentEventID","fieldNumber","eventDate","eventTime","startDayOfYear","endDayOfYear","year","month","day","verbatimEventDate","habitat","samplingProtocol","samplingEffort","sampleSizeValue","sampleSizeUnit","fieldNotes","eventRemarks","locationID","higherGeographyID","higherGeography","continent","waterBody","islandGroup","island","country","countryCode","stateProvince","county","municipality","locality","verbatimLocality","minimumElevationInMeters","maximumElevationInMeters","verbatimElevation","minimumDepthInMeters","maximumDepthInMeters","verbatimDepth","minimumDistanceAboveSurfaceInMeters","maximumDistanceAboveSurfaceInMeters","locationAccordingTo","locationRemarks","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertaintyInMeters","coordinatePrecision","pointRadiusSpatialFit","verbatimCoordinates","verbatimLatitude","verbatimLongitude","verbatimCoordinateSystem","verbatimSRS","footprintWKT","footprintSRS","footprintSpatialFit","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceSources","georeferenceVerificationStatus","georeferenceRemarks","geologicalContextID","earliestEonOrLowestEonothem","latestEonOrHighestEonothem","earliestEraOrLowestErathem","latestEraOrHighestErathem","earliestPeriodOrLowestSystem","latestPeriodOrHighestSystem","earliestEpochOrLowestSeries","latestEpochOrHighestSeries","earliestAgeOrLowestStage","latestAgeOrHighestStage","lowestBiostratigraphicZone","highestBiostratigraphicZone","lithostratigraphicTerms","group","formation","member","bed","identificationID","identificationQualifier","typeStatus","identifiedBy","dateIdentified","identificationReferences","identificationVerificationStatus","identificationRemarks","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","originalNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","raw_scientificName","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","higherClassification","kingdom","phylum","class","order","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","verbatimTaxonRank","scientificNameAuthorship","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","measurementDeterminedDate","recordedByID","identifiedByID","videos","species","relationshipAccordingTo","subfamily","resourceRelationshipID","eventType","measurementRemarks","measurementValue","relationshipRemarks","resourceID","relationshipEstablishedDate","superfamily","identifierRole","relationshipOfResource","measurementMethod","identifier","provenance","sounds","recordID","rights","source","measurementID","measurementType","measurementUnit","measurementDeterminedBy","measurementAccuracy","degreeOfEstablishment","relatedResourceID","images","dcterms:type"
"dr365","","","","CC-BY 4.0 (Int)","","","","","","","OP","","","","","HUMAN_OBSERVATION","","","","","OPM198275-1385881","","LESOUEF A.S. N/A","","","","","","","","native","PRESENT","","","","","","","","Record Type:Sight Record & Voucher","","","","","","","","","MISC. OPPORTUNE RECORDS","","","1921-07-01T00:00:00Z","","182","182","1921","7","1","1921-07-01, M","","Observed-no method stated","","","","","","","","","","","","","Australia","AU","South Australia","","","","","","","","","","","","","","Fisher Trans- Australian Railway.","-30.55011","130.96667","EPSG:4326","25000.0","","","Zone:52 Easting:688644 Northing:6618609","-30.55011","130.96667","UTM;decimal degrees","EPSG:4283","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","C01429","","","","","","","https://biodiversity.org.au/afd/taxa/0aa74239-0832-4a47-8bcb-959fc021f485","Leporillus conditor","Leporillus conditor","","","","","","","","Animalia","Chordata","Mammalia","Rodentia","Muridae","Leporillus","","","","species","","(Sturt, 1848)","Greater Stick-nest Rat","","","","","","","","","Leporillus conditor","","","","","","","","","","","","","","","Published dataset","","b8104f9f-386b-4cea-9b3d-e3a9ee170892","","","","","","","","","","",""
"dr365","","","","CC-BY 4.0 (Int)","","","","","","","OP","","","","","HUMAN_OBSERVATION","","","","","OPM198258-1385845","","BASEDOW H. Herbert","","","","","","","","native","PRESENT","","","","","","","","Record Type: Sight record & Nest","","","","","","","","","MISC. OPPORTUNE RECORDS","","","1903-06-25T00:00:00Z","","176","176","1903","6","25","1903-06-25, D","","Observed-no method stated","","","","","","","","","","","","","Australia","AU","South Australia","","","","","","","","","","","","","","Near Mt. Kintore and South of Hanging Knoll North-Western S.A.","-26.4501","130.45","EPSG:4326","25000.0","","","Zone:52 Easting:644565 Northing:7073654","-26.4501","130.45","UTM;decimal degrees","EPSG:4283","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Z10523","","","","","","","https://biodiversity.org.au/afd/taxa/0baa917c-cfef-4b09-b777-bd5ac4ac210a","Leporillus sp.","Leporillus","","","","","","","","Animalia","Chordata","Mammalia","Rodentia","Muridae","Leporillus","","","","genus","","Thomas, 1906","","","","","","","","","","","","","","","","","","","","","","","","","Published dataset","","a25540ed-42e8-4226-81f3-f8e57aab8c0a","","","","","","","","","","",""
"dr365","","","","CC-BY 4.0 (Int)","","","","","","","OP","","","","","HUMAN_OBSERVATION","","","","","OPM183388-1385701","","KREFFT G. Gerald","","","","","","","","native","PRESENT","","","","","","","","Record Type: Sight Record Voucher & Nest.","","","","","","","","","MISC. OPPORTUNE RECORDS","","","1857-01-01T00:00:00Z","","1","1","1857","1","1","1857-01-01, Y","","Observed-no method stated","","","","","","","","","","","","","Australia","AU","New South Wales","","","","","","","","","","","","","","Gol Gol Creek near Mildura","-34.16679","142.18333","EPSG:4326","","","","Zone:54 Easting:609067 Northing:6218718","-34.16679","142.18333","UTM;decimal degrees","EPSG:4283","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","M01430","","","","","","","https://biodiversity.org.au/afd/taxa/61403a2b-8537-46e1-91cf-672d02be62b3","Leporillus apicalis","Leporillus apicalis","","","","","","","","Animalia","Chordata","Mammalia","Rodentia","Muridae","Leporillus","","","","species","","(Gould, 1853)","Lesser Stick-nest Rat","","","","","","","","","Leporillus apicalis","","","","","","","","","","","","","","","Published dataset","","cdabdc0e-4d42-45b0-bc5a-8d82191761bf","","","","","","","","","","",""
"dr365","","","","CC-BY 4.0 (Int)","","","","","","","OP","","","","","HUMAN_OBSERVATION","","","","","OPM183378-1385698","","KREFFT G. Gerald","","","","","","","","native","PRESENT","","","","","","","","Record Type: Sight record voucher & Nest.","","","","b6ab2283-baf0-4a46-8736-b4fa2f4a8aac|602411ac-8816-40dc-bd6e-63bedcd957f7","","","","","MISC. OPPORTUNE RECORDS","","","1857-01-01T00:00:00Z","","1","1","1857","1","1","1857-01-01, Y","","Observed-no method stated","","","","","","","","","","","","","Australia","AU","New South Wales","","","","","","","","","","","","","","Tapio N.S.W.","-33.95012","141.95","EPSG:4326","25000.0","","","Zone:54 Easting:587783 Northing:6242968","-33.95012","141.95","UTM;decimal degrees","EPSG:4283","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","C01429","","","","","","","https://biodiversity.org.au/afd/taxa/0aa74239-0832-4a47-8bcb-959fc021f485","Leporillus conditor","Leporillus conditor","","","","","","","","Animalia","Chordata","Mammalia","Rodentia","Muridae","Leporillus","","","","species","","(Sturt, 1848)","Greater Stick-nest Rat","","","","","","","","","Leporillus conditor","","","","","","","","","","","","","","","Published dataset","","271c9c61-cd39-42d4-858b-29c234deae05","","","","","","","","","","",""
"dr365","","","","CC-BY 4.0 (Int)","","","","","","","OP","","","","","HUMAN_OBSERVATION","","","","","OPM198538-1385779","","ANON  N/A","","","","","","","","native","PRESENT","","","","","","","","Record Type: Voucher","","","","bf9a9681-ab3f-4874-9e0b-2ea572ecc769","","","","","MISC. OPPORTUNE RECORDS","","","1922-01-01T00:00:00Z","","1","1","1922","1","1","1922-01-01, Y","","Other (in comments)","","","","","","","","","","","","","Australia","AU","South Australia","","","Nuyts Archipelago (WA)","Nuyts Archipelago (WA)","","","","","","","","","","Franklin Island Nuyts Archipelago.","-32.45012","133.66666","EPSG:4326","1000.0","","","Zone:53 Easting:374673 Northing:6408888","-32.45012","133.66666","UTM;decimal degrees","EPSG:4283","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","C01429","","","","","","","https://biodiversity.org.au/afd/taxa/0aa74239-0832-4a47-8bcb-959fc021f485","Leporillus conditor","Leporillus conditor","","","","","","","","Animalia","Chordata","Mammalia","Rodentia","Muridae","Leporillus","","","","species","","(Sturt, 1848)","Greater Stick-nest Rat","","","","","","","","","Leporillus conditor","","","","","","","","","","","","","","","Published dataset","","1030353a-12a4-4eea-b636-a290e99608ac","","","","","","","","","","",""
"dr365","","","","CC-BY 4.0 (Int)","","","","","","","OP","","","","","HUMAN_OBSERVATION","","","","","OPM198537-1385943","","ANON  N/A","","","","","","","","native","PRESENT","","","","","","","","Collection Method: Voucher","","","","","","","","","MISC. OPPORTUNE RECORDS","","","1921-01-01T00:00:00Z","","1","1","1921","1","1","1921-01-01, Y","","Other (in comments)","","","","","","","","","","","","","Australia","AU","South Australia","","","Nuyts Archipelago (WA)","Nuyts Archipelago (WA)","","","","","","","","","","Franklin Island Nuyts Archipelago.","-32.45012","133.66666","EPSG:4326","1000.0","","","Zone:53 Easting:374673 Northing:6408888","-32.45012","133.66666","UTM;decimal degrees","EPSG:4283","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","C01429","","","","","","","https://biodiversity.org.au/afd/taxa/0aa74239-0832-4a47-8bcb-959fc021f485","Leporillus conditor","Leporillus conditor","","","","","","","","Animalia","Chordata","Mammalia","Rodentia","Muridae","Leporillus","","","","species","","(Sturt, 1848)","Greater Stick-nest Rat","","","","","","","","","Leporillus conditor","","","","","","","","","","","","","","","Published dataset","","676898fd-07e1-441e-a232-d255806bc401","","","","","","","","","","",""
"dr365","","","","CC-BY 4.0 (Int)","","","","","","","OP","","","","","HUMAN_OBSERVATION","","","","","OPM198538-1385778","","ANON  N/A","","","","","","","","native","PRESENT","","","","","","","","Record Type: Voucher","","","","1030353a-12a4-4eea-b636-a290e99608ac","","","","","MISC. OPPORTUNE RECORDS","","","1922-01-01T00:00:00Z","","1","1","1922","1","1","1922-01-01, Y","","Other (in comments)","","","","","","","","","","","","","Australia","AU","South Australia","","","Nuyts Archipelago (WA)","Nuyts Archipelago (WA)","","","","","","","","","","Franklin Island Nuyts Archipelago.","-32.45012","133.66666","EPSG:4326","1000.0","","","Zone:53 Easting:374673 Northing:6408888","-32.45012","133.66666","UTM;decimal degrees","EPSG:4283","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","C01429","","","","","","","https://biodiversity.org.au/afd/taxa/0aa74239-0832-4a47-8bcb-959fc021f485","Leporillus conditor","Leporillus conditor","","","","","","","","Animalia","Chordata","Mammalia","Rodentia","Muridae","Leporillus","","","","species","","(Sturt, 1848)","Greater Stick-nest Rat","","","","","","","","","Leporillus conditor","","","","","","","","","","","","","","","Published dataset","","bf9a9681-ab3f-4874-9e0b-2ea572ecc769","","","","","","","","","","",""
"dr368","","2022-04-21T14:19:30.280+10:00","en","CC-BY 4.0 (Int)","NSW Dept of Planning and Environment","","BioNet Atlas of NSW Wildlife 11/05/2022 1:00 AM +10:00","","","","1","NSW Dept of Planning, Industry and Environment","BioNet Atlas of NSW Wildlife","DPIE Default Sightings","NSW Dept of Planning and Environment","HUMAN_OBSERVATION","","","{""mechanicalHazardReductionDescription"":""N/A"",""geogExtent"":""N/A"",""mapSheetNumber"":""7229 - WENTWORTH"",""botanicalDivision"":""South Far Western Plains"",""floraReserve"":""N/A"",""speciesFireDescription"":""N/A"",""vulnerability"":""N/A"",""protectedInNSW"":""true"",""bfmcs"":""N/A"",""potentialImpact"":""N/A"",""observationType"":""Trapped or netted"",""profileID"":""20201"",""reserve"":""N/A"",""sourceDatasetName"":""DPIE Default Sightings"",""ibra"":""Riverina (NSW)"",""stateForest"":""N/A"",""status"":""Valid record from population that is no longer extant""}","urn:catalog:NSW Dept of Planning, Industry and Environment:BioNet Atlas of NSW Wildlife:26196-HO","26196-HO","","KREFFT","","","","","","","","","PRESENT","","","","","","","","occurrenceRemarks withheld","","","","","","","","","","","","1857-01-01T00:00:00Z","","1","346","1857","","","","","","","","","","","HO000499","","","","","","","Australia","AU","New South Wales","WENTWORTH","","locality withheld","","","","","","","","","","","locationRemarks withheld","-34.098499","141.917962","EPSG:4326","100000.0","1.0E-9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1429","1429","","","","","","https://biodiversity.org.au/afd/taxa/0aa74239-0832-4a47-8bcb-959fc021f485","Leporillus conditor","Leporillus conditor","","","","","","","","Animalia","Chordata","Mammalia","Rodentia","Muridae","Leporillus","","conditor","","species","","(Sturt, 1848)","Greater Stick-nest Rat","ICZN","","","","","","","","Leporillus conditor","","","","","","","","","","","","","","","Published dataset","","44db2bca-a76f-4472-947c-3749baaaf7d6","CC-BY 4.0","","","","","","","","","","Event"
"dr368","","2022-04-21T14:19:30.280+10:00","en","CC-BY 4.0 (Int)","NSW Dept of Planning and Environment","","BioNet Atlas of NSW Wildlife 11/05/2022 1:00 AM +10:00","","","","1","NSW Dept of Planning, Industry and Environment","BioNet Atlas of NSW Wildlife","DPIE Default Sightings","NSW Dept of Planning and Environment","HUMAN_OBSERVATION","","","{""mechanicalHazardReductionDescription"":""N/A"",""geogExtent"":""N/A"",""mapSheetNumber"":""7237 - MOUNT ARROWSMITH"",""botanicalDivision"":""North Far Western Plains"",""floraReserve"":""N/A"",""speciesFireDescription"":""N/A"",""vulnerability"":""N/A"",""protectedInNSW"":""true"",""bfmcs"":""N/A"",""potentialImpact"":""N/A"",""observationType"":""Observed"",""profileID"":""20201"",""reserve"":""N/A"",""sourceDatasetName"":""DPIE Default Sightings"",""ibra"":""Simpson Strzelecki Dunefields (NSW)"",""stateForest"":""N/A"",""status"":""Valid record from population that is no longer extant""}","urn:catalog:NSW Dept of Planning, Industry and Environment:BioNet Atlas of NSW Wildlife:HO007625","HO007625","","STURT","","","","","","","","","PRESENT","","","","Sturt, Charles. 1849, <i>Narrative of an expedition into Central Australia performed under the authority of Her Majesty's Government during the years 1844, 5 & 6.</i>, T. & W. Boone,, London.","","","","occurrenceRemarks withheld","","","","","","","","","","","","1844-12-31T00:00:00Z","","366","366","1844","12","31","","","","","","","","","HO000481","","","","","","","Australia","AU","New South Wales","UNINCORPORATED FAR WEST REGION","","locality withheld","","","","","","","","","","","locationRemarks withheld","-30.413406","141.730081","EPSG:4326","10000.0","1.0E-9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1429","1429","","","","","","https://biodiversity.org.au/afd/taxa/0aa74239-0832-4a47-8bcb-959fc021f485","Leporillus conditor","Leporillus conditor","","","","","","","","Animalia","Chordata","Mammalia","Rodentia","Muridae","Leporillus","","conditor","","species","","(Sturt, 1848)","Greater Stick-nest Rat","ICZN","","","","","","","","Leporillus conditor","","","","","","","","","","","","","","","Published dataset","","8287f8dc-fa3a-428c-b497-4f840df8167f","CC-BY 4.0","","","","","","","","","","Event"
"dr368","","2022-04-21T14:19:30.280+10:00","en","CC-BY 4.0 (Int)","NSW Dept of Planning and Environment","","BioNet Atlas of NSW Wildlife 11/05/2022 1:00 AM +10:00","","","","1","NSW Dept of Planning, Industry and Environment","BioNet Atlas of NSW Wildlife","DPIE Default Sightings","NSW Dept of Planning and Environment","HUMAN_OBSERVATION","","","{""mechanicalHazardReductionDescription"":""N/A"",""geogExtent"":""N/A"",""mapSheetNumber"":""7134 - BROKEN HILL"",""botanicalDivision"":""North Far Western Plains"",""floraReserve"":""N/A"",""speciesFireDescription"":""N/A"",""vulnerability"":""N/A"",""protectedInNSW"":""true"",""bfmcs"":""N/A"",""potentialImpact"":""N/A"",""observationType"":""Observed"",""profileID"":""20201"",""reserve"":""N/A"",""sourceDatasetName"":""DPIE Default Sightings"",""ibra"":""Broken Hill Complex (NSW)"",""stateForest"":""N/A"",""status"":""Valid record from population that is no longer extant""}","urn:catalog:NSW Dept of Planning, Industry and Environment:BioNet Atlas of NSW Wildlife:10663-HO","10663-HO","","KIDS","","","","","","","","","PRESENT","","","","Idreiss, Ion 1890, <i>The Cattle King.</i>, Harper Collins.","","","","occurrenceRemarks withheld","","","","","","","","","","","","1883-01-01T00:00:00Z","","1","365","1883","","","","","","","","","","","849-HO","","","","","","","Australia","AU","New South Wales","BROKEN HILL","","locality withheld","","","","","","","","","","","locationRemarks withheld","-31.948486","141.467945","EPSG:4326","100000.0","1.0E-9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1429","1429","","","","","","https://biodiversity.org.au/afd/taxa/0aa74239-0832-4a47-8bcb-959fc021f485","Leporillus conditor","Leporillus conditor","","","","","","","","Animalia","Chordata","Mammalia","Rodentia","Muridae","Leporillus","","conditor","","species","","(Sturt, 1848)","Greater Stick-nest Rat","ICZN","","","","","","","","Leporillus conditor","","","","","","","","","","","","","","","Published dataset","","d8be4bff-b6c7-4b42-b4fa-4a1ad20183a2","CC-BY 4.0","","","","","","","","","","Event"
"dr368","","2022-04-21T14:19:30.280+10:00","en","CC-BY 4.0 (Int)","NSW Dept of Planning and Environment","","BioNet Atlas of NSW Wildlife 11/05/2022 1:00 AM +10:00","","","","1","NSW Dept of Planning, Industry and Environment","BioNet Atlas of NSW Wildlife","DPIE Default Sightings","NSW Dept of Planning and Environment","HUMAN_OBSERVATION","","","{""mechanicalHazardReductionDescription"":""N/A"",""geogExtent"":""N/A"",""mapSheetNumber"":""7230 - BUNNERUNGEE"",""botanicalDivision"":""South Far Western Plains"",""floraReserve"":""N/A"",""speciesFireDescription"":""N/A"",""vulnerability"":""N/A"",""protectedInNSW"":""true"",""bfmcs"":""N/A"",""potentialImpact"":""N/A"",""observationType"":""Trapped or netted"",""profileID"":""20201"",""reserve"":""N/A"",""sourceDatasetName"":""DPIE Default Sightings"",""ibra"":""Darling Riverine Plains (NSW)"",""stateForest"":""N/A"",""status"":""Valid record from population that is no longer extant""}","urn:catalog:NSW Dept of Planning, Industry and Environment:BioNet Atlas of NSW Wildlife:26194-HO","26194-HO","","KREFFT","","","","","","","","","PRESENT","","","","","","","","occurrenceRemarks withheld","","","","","","","","","","","","1857-01-01T00:00:00Z","","1","346","1857","","","","","","","","","","","3778-HO","","","","","","","Australia","AU","New South Wales","WENTWORTH","","locality withheld","","","","","","","","","","","locationRemarks withheld","-33.948154","141.959047","EPSG:4326","10000.0","1.0E-9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1429","1429","","","","","","https://biodiversity.org.au/afd/taxa/0aa74239-0832-4a47-8bcb-959fc021f485","Leporillus conditor","Leporillus conditor","","","","","","","","Animalia","Chordata","Mammalia","Rodentia","Muridae","Leporillus","","conditor","","species","","(Sturt, 1848)","Greater Stick-nest Rat","ICZN","","","","","","","","Leporillus conditor","","","","","","","","","","","","","","","Published dataset","","2507eaf4-2b67-41a2-89aa-d298d1740d2c","CC-BY 4.0","","","","","","","","","","Event"
"dr368","","2022-04-21T14:19:30.280+10:00","en","CC-BY 4.0 (Int)","NSW Dept of Planning and Environment","","BioNet Atlas of NSW Wildlife 11/05/2022 1:00 AM +10:00","","","","1","NSW Dept of Planning, Industry and Environment","BioNet Atlas of NSW Wildlife","DPIE Default Sightings","NSW Dept of Planning and Environment","PRESERVED_SPECIMEN","","","{""mechanicalHazardReductionDescription"":""N/A"",""geogExtent"":""N/A"",""mapSheetNumber"":""7331 - CUTHERO"",""botanicalDivision"":""South Far Western Plains"",""floraReserve"":""N/A"",""speciesFireDescription"":""N/A"",""vulnerability"":""N/A"",""protectedInNSW"":""true"",""bfmcs"":""N/A"",""potentialImpact"":""N/A"",""observationType"":""Trapped or netted"",""profileID"":""20201"",""reserve"":""N/A"",""sourceDatasetName"":""DPIE Default Sightings"",""ibra"":""Murray Darling Depression (NSW)"",""stateForest"":""N/A"",""status"":""Valid record from population that is no longer extant""}","urn:catalog:NSW Dept of Planning, Industry and Environment:BioNet Atlas of NSW Wildlife:10534-HO","10534-HO","","BROWJ","","","","","","","","","PRESENT","","","","Sturt, Charles. 1849, <i>Narrative of an expedition into Central Australia performed under the authority of Her Majesty's Government during the years 1844, 5 & 6.</i>, T. & W. Boone,, London.","","","","occurrenceRemarks withheld","","","","","","","","","","","","1844-10-01T00:00:00Z","","275","275","1844","10","1","","","","","","","","","760-HO","","","","","","","Australia","AU","New South Wales","WENTWORTH","","locality withheld","","","","","","","","","","","locationRemarks withheld","-33.339714","142.398256","EPSG:4326","10000.0","1.0E-9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1429","1429","","","","","","https://biodiversity.org.au/afd/taxa/0aa74239-0832-4a47-8bcb-959fc021f485","Leporillus conditor","Leporillus conditor","","","","","","","","Animalia","Chordata","Mammalia","Rodentia","Muridae","Leporillus","","conditor","","species","","(Sturt, 1848)","Greater Stick-nest Rat","ICZN","","","","","","","","Leporillus conditor","","","","","","","","","","","","","","","Published dataset","","87303ca1-33e7-490c-abd7-6de90c669177","CC-BY 4.0","","","","","","","","","","PhysicalObject"
"dr368","","2022-04-21T14:19:30.280+10:00","en","CC-BY 4.0 (Int)","NSW Dept of Planning and Environment","","BioNet Atlas of NSW Wildlife 11/05/2022 1:00 AM +10:00","","","","1","NSW Dept of Planning, Industry and Environment","BioNet Atlas of NSW Wildlife","DPIE Default Sightings","NSW Dept of Planning and Environment","HUMAN_OBSERVATION","","","{""mechanicalHazardReductionDescription"":""N/A"",""geogExtent"":""N/A"",""mapSheetNumber"":""7329 - MILDURA"",""botanicalDivision"":""South Far Western Plains"",""floraReserve"":""N/A"",""speciesFireDescription"":""N/A"",""vulnerability"":""N/A"",""protectedInNSW"":""true"",""bfmcs"":""N/A"",""potentialImpact"":""N/A"",""observationType"":""Trapped or netted"",""profileID"":""20201"",""reserve"":""N/A"",""sourceDatasetName"":""DPIE Default Sightings"",""ibra"":""Murray Darling Depression (NSW)"",""stateForest"":""N/A"",""status"":""Valid record from population that is no longer extant""}","urn:catalog:NSW Dept of Planning, Industry and Environment:BioNet Atlas of NSW Wildlife:26205-HO","26205-HO","","KREFFT","","","","","","","","","PRESENT","","","","","","","","occurrenceRemarks withheld","","","","","","","","","","","","1857-01-01T00:00:00Z","","1","346","1857","","","","","","","","","","","3779-HO","","","","","","","Australia","AU","New South Wales","WENTWORTH","","locality withheld","","","","","","","","","","","locationRemarks withheld","-34.175676","142.23287","EPSG:4326","10000.0","1.0E-9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1429","1429","","","","","","https://biodiversity.org.au/afd/taxa/0aa74239-0832-4a47-8bcb-959fc021f485","Leporillus conditor","Leporillus conditor","","","","","","","","Animalia","Chordata","Mammalia","Rodentia","Muridae","Leporillus","","conditor","","species","","(Sturt, 1848)","Greater Stick-nest Rat","ICZN","","","","","","","","Leporillus conditor","","","","","","","","","","","","","","","Published dataset","","67c3e124-2d9a-4dd2-aa36-27eab16444f4","CC-BY 4.0","","","","","","","","","","Event"
